#{"t_start": 1765806367.375224, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.8776,34,141.050679
0.0,250,141.13807
0.0,250,141.22497
0.0,250,141.312172
0.7192,78,141.339584
0.0,250,141.426677
0.244,210,143.735274
0.0,250,143.823222
0.6652,93,143.856347
0.0,250,143.94453
0.0,250,144.03256
0.7408,72,144.057779
0.0,250,144.144933
0.0,250,144.232302
0.0,250,144.318996
0.0,250,144.40589
0.0,250,146.727395
0.4852,143,146.778046
0.0,250,146.86545
0.0,250,146.953091
0.0,250,147.041333
0.0,250,147.127858
0.0,250,147.214572
0.2116,219,147.291127
0.0,250,149.823855
0.2296,214,149.900974
0.4096,164,149.959675
0.0,250,150.047016
0.0,250,150.135125
0.496,140,150.184494
0.1612,233,150.266154
0.6148,107,150.30375
0.7336,74,150.329543
0.0,250,150.41689
0.0,250,150.503686
0.0,250,152.90095
0.6076,109,152.93989
0.0,250,153.028346
0.0,250,153.11696
0.0,250,153.204196
0.442,155,153.258092
0.0,250,153.346102
0.0,250,153.433361
0.2512,208,153.505922
0.3304,186,155.818214
0.0,250,155.906073
0.0,250,155.994707
0.7156,79,156.022569
0.4384,156,156.076966
0.5968,112,156.115935
0.0,250,156.203116
0.0,250,156.290503
0.0,250,156.377336
0.0,250,156.464667
0.2728,202,158.714423
0.0,250,158.802395
0.5176,134,158.849726
0.676,90,158.88112
0.0,250,158.969996
0.604,110,159.008975
0.6148,107,159.046306
0.5464,126,159.090551
0.5572,123,159.133698
0.5068,137,159.181709
0.0,250,159.268961
0.0,250,159.356248
0.1972,223,162.218454
0.244,210,162.295224
0.0,250,162.391185
0.0,250,162.489926
0.0,250,162.586531
0.0,250,162.684489
0.0,250,162.791874
0.19,225,162.909882
0.0,250,163.021546
0.0,250,165.690742
0.0,250,165.781251
0.118,245,165.874929
0.0,250,165.969932
0.334,185,166.035628
0.7516,69,166.060003
0.172,230,166.141209
0.6904,86,166.171597
0.802,55,166.190971
0.442,155,166.245065
0.6292,103,166.281054
0.0,250,168.946767
0.1504,236,169.030928
0.0,250,169.118499
0.0,250,169.206126
0.0,250,169.294162
0.658,95,169.327838
0.0,250,169.414697
0.0,250,169.502356
0.2404,211,169.576051
0.7732,63,169.598156
0.4744,146,169.649235
0.0,250,172.022132
0.5788,117,172.063498
0.0,250,172.149909
0.0,250,172.236921
0.0,250,172.324231
0.0,250,172.411762
0.0,250,172.499213
0.4384,156,172.554241
0.0,250,172.641455
0.0,250,174.988574
0.6688,92,175.02123
0.0,250,175.108215
0.4744,146,175.159684
0.0,250,175.247514
0.2764,201,175.317958
0.0,250,175.405518
0.2368,212,175.479293
0.3628,177,175.540879
0.0,250,175.627707
0.0,250,178.194767
0.0,250,178.287061
0.0,250,178.375523
0.6364,101,178.411392
0.0,250,178.499288
0.3772,173,178.564937
0.748,70,178.592348
0.0,250,178.693278
0.478,145,178.748009
0.0,250,178.843872
0.0,250,181.238281
0.0,250,181.326255
0.0,250,181.413869
0.0,250,181.501495
0.0,250,181.58887
0.0,250,181.676059
0.0,250,181.764278
0.136,240,181.847463
0.5572,123,181.890097
0.4456,154,184.186117
0.5464,126,184.230014
0.2368,212,184.305055
0.0,250,184.391677
0.5824,116,184.432597
0.0,250,184.520945
0.6328,102,184.557053
0.316,190,184.623085
0.6832,88,184.65375
0.0,250,184.741715
0.0,250,184.828794
0.5968,112,187.231093
0.0,250,187.333516
0.6076,109,187.377628
0.1396,239,187.47789
0.5968,112,187.521626
0.8272,48,187.540332
0.0,250,187.634797
0.0,250,187.726014
0.5068,137,187.774398
0.244,210,187.847727
0.7876,59,187.869347
0.0,250,187.961059
0.5464,126,190.303795
0.0,250,190.392264
0.0,250,190.480296
0.46,150,190.533038
0.6256,104,190.569286
0.0,250,190.656412
0.0,250,190.74364
0.0,250,190.835585
0.532,130,190.881616
0.1504,236,190.964739
0.0,250,193.477081
0.0,250,193.565427
0.0,250,193.653515
0.0,250,193.740454
0.136,240,193.824812
0.0,250,193.911856
0.0,250,194.00202
0.19,225,194.082962
0.6904,86,194.113353
0.1648,232,196.455349
0.0,250,196.543402
0.0,250,196.63144
0.0,250,196.725773
0.3736,174,196.792119
0.1684,231,196.880792
0.0,250,196.978758
0.424,160,197.041316
0.0,250,197.136002
0.5932,113,197.177438
0.0,250,199.543028
0.8344,46,199.559763
0.0,250,199.647341
0.0,250,199.734741
0.2692,203,199.80623
0.7912,58,199.826689
0.64,100,199.861723
0.0,250,199.950089
0.8056,54,199.974482
0.0,250,200.062599
0.118,245,200.148277
0.6256,104,200.184321
0.172,230,202.680134
0.6112,108,202.718936
0.0,250,202.80868
0.0,250,202.896793
0.2836,199,202.968175
0.0,250,203.056572
0.0,250,203.146053
0.0,250,203.234503
0.0,250,203.327943
0.0,250,205.9276
0.0,250,206.028963
0.5572,123,206.073829
0.0,250,206.165706
0.28,200,206.237532
0.0,250,206.325028
0.4816,144,206.375645
0.0,250,206.465089
0.0,250,206.561169
0.0,250,209.061294
0.0,250,209.149573
0.0,250,209.237461
0.0,250,209.325196
0.226,215,209.401224
0.4348,157,209.456574
0.7372,73,209.482405
0.0,250,209.569955
0.4744,146,209.621291
0.0,250,209.708996
0.0,250,212.068799
0.0,250,212.157445
0.0,250,212.245151
0.0,250,212.332583
0.28,200,212.403088
0.478,145,212.45374
0.3772,173,212.513823
0.9496,14,212.518946
0.5824,116,212.559517
0.1072,248,212.645913
0.0,250,214.89695
0.6544,96,214.932051
0.7732,63,214.955313
0.4852,143,215.006118
0.0,250,215.09379
0.0,250,215.181427
0.7012,83,215.210822
0.0,250,215.298017
0.0,250,215.385478
0.0,250,215.472967
0.6688,92,215.505004
0.0,250,215.591766
0.0,250,217.961898
0.0,250,218.050583
0.0,250,218.138501
0.82,50,218.156446
0.0,250,218.243844
0.6616,94,218.276808
0.5932,113,218.316541
0.1396,239,218.399837
0.0,250,218.486972
0.6868,87,218.517467
0.37,175,218.578414
0.4528,152,220.867798
0.0,250,220.957054
0.0,250,221.045115
0.0,250,221.132937
0.406,165,221.191154
0.0,250,221.278071
0.658,95,221.311639
0.1936,224,221.389318
0.0,250,221.476529
0.0,250,221.563646
0.0,250,223.921759
0.4564,151,223.977179
0.874,35,223.989553
0.3052,193,224.05729
0.0,250,224.144008
0.3304,186,224.208537
0.0,250,224.29533
0.6256,104,224.331555
0.0,250,224.419123
0.1504,236,224.501025
0.4636,149,226.787594
0.0,250,226.876506
0.3952,168,226.936046
0.0,250,227.024527
0.0,250,227.112231
0.0,250,227.19944
0.0,250,227.286659
0.7984,56,227.306189
0.0,250,227.392658
0.5572,123,227.436326
0.0,250,229.780522
0.5392,128,229.826064
0.7768,62,229.84767
0.244,210,229.921082
0.5356,129,229.968494
0.1504,236,230.051291
0.0,250,230.138212
0.0,250,230.225576
0.2404,211,230.298807
0.0,250,230.38617
0.0,250,230.482947
0.0,250,232.823793
0.0,250,232.911878
0.6832,88,232.94381
0.9064,26,232.953096
0.4924,141,233.00258
0.766,65,233.025296
0.802,55,233.044768
0.3088,192,233.111559
0.0,250,233.198174
0.0,250,233.287174
0.784,60,233.308798
0.0,250,233.396051
0.7984,56,233.415676
0.5644,121,233.457753
0.9028,27,235.734322
0.0,250,235.824147
0.424,160,235.880323
0.6976,84,235.909787
0.7768,62,235.931457
0.0,250,236.019696
0.0,250,236.107189
0.6688,92,236.139214
0.0,250,236.226611
0.262,205,236.297841
0.0,250,236.385401
0.0,250,238.721597
0.0,250,238.809369
0.4528,152,238.863356
0.676,90,238.89545
0.2476,209,238.975018
0.0,250,239.062696
0.0,250,239.150118
0.478,145,239.201332
0.2944,196,239.269842
0.0,250,239.356949
0.0,250,241.657343
0.28,200,241.728504
0.6292,103,241.765086
0.0,250,241.852646
0.0,250,241.940791
0.2836,199,242.010395
0.0,250,242.098459
0.0,250,242.186328
0.4204,161,242.242586
0.8704,36,242.255292
0.6436,99,242.290219
0.1576,234,244.65493
0.2548,207,244.727845
0.0,250,244.815475
0.0,250,244.902519
0.7048,82,244.931169
0.0,250,245.019672
0.5212,133,245.066685
0.6796,89,245.09846
0.0,250,245.18641
0.0,250,245.273598
0.0,250,247.646255
0.0,250,247.734082
0.3664,176,247.79559
0.0,250,247.882549
0.5824,116,247.92395
0.6832,88,247.956126
0.6076,109,247.994965
0.262,205,248.066753
0.4924,141,248.116125
0.334,185,248.180792
0.0,250,248.267745
0.0,250,248.355124
0.1504,236,250.733898
0.7048,82,250.76316
0.0,250,250.850909
0.0,250,250.939607
0.784,60,250.961744
0.0,250,251.051805
0.0,250,251.141622
0.0,250,251.230968
0.0,250,251.319644
0.7912,58,251.340759
0.0,250,253.66141
0.7444,71,253.687459
0.3196,189,253.753473
0.0,250,253.841072
0.4204,161,253.897639
0.2512,208,253.972176
0.3628,177,254.033918
0.0,250,254.121696
0.8452,43,254.136901
0.0,250,254.223616
0.0,250,254.311086
0.0,250,256.645594
0.6256,104,256.682527
0.0,250,256.76954
0.0,250,256.85699
0.0,250,256.944652
0.0,250,257.032256
0.7552,68,257.056124
0.0,250,257.143166
0.3088,192,257.209707
0.0,250,257.296977
0.5716,119,259.607558
0.2944,196,259.676764
0.5896,114,259.716719
0.1432,238,259.798375
0.64,100,259.833511
0.4276,159,259.888946
0.3196,189,259.956276
0.0,250,260.043865
0.6724,91,260.076307
0.5752,118,260.117485
0.5284,131,260.163288
0.3556,179,260.225067
0.64,100,260.25966
0.8524,41,260.274042
0.352,180,262.55124
0.6688,92,262.583919
0.0,250,262.671355
0.1576,234,262.753504
0.0,250,262.840312
0.0,250,262.927347
0.2008,222,263.007084
0.0,250,263.094166
0.3556,179,263.157124
0.8452,43,263.17218
0.604,110,263.210729
0.3376,184,265.465864
0.0,250,265.553191
0.496,140,265.602394
0.856,40,265.616243
0.0,250,265.703596
0.0,250,265.789997
0.6724,91,265.821667
0.802,55,265.842219
0.2944,196,265.910561
0.0,250,265.999542
0.4672,148,266.051163
0.0,250,268.389108
0.5536,124,268.433126
0.0,250,268.520351
0.0,250,268.607637
0.0,250,268.695334
0.3952,168,268.754232
0.0,250,268.840992
0.2188,217,268.916425
0.5752,118,268.959106
0.0,250,269.04652
0.3304,186,271.301265
0.5212,133,271.348443
0.0,250,271.436116
0.0,250,271.523318
0.8524,41,271.538055
0.0,250,271.624585
0.0,250,271.712042
0.316,190,271.779204
0.5104,136,271.826729
0.0,250,271.91381
0.0,250,272.002334
0.8452,43,274.259684
0.0,250,274.3479
0.0,250,274.435993
0.8056,54,274.455367
0.4456,154,274.509376
0.3556,179,274.571849
0.0,250,274.658716
0.0,250,274.746691
0.0,250,274.834143
0.3448,182,274.897955
0.0,250,277.252628
0.6076,109,277.291246
0.5464,126,277.335639
0.0,250,277.423779
0.6976,84,277.453786
0.604,110,277.492246
0.0,250,277.579304
0.7228,77,277.606348
0.0,250,277.693474
0.0,250,277.781082
0.586,115,277.821302
0.0,250,277.908868
0.568,120,280.185314
0.0,250,280.275128
0.0,250,280.36353
0.856,40,280.378053
0.3988,167,280.436157
0.8236,49,280.453404
0.658,95,280.48653
0.1864,226,280.565221
0.0,250,280.652382
0.9316,19,280.659389
0.3196,189,280.725498
0.0,250,280.812923
0.4024,166,280.870945
0.0,250,283.240766
0.6328,102,283.277175
0.0,250,283.365383
0.1972,223,283.451772
0.5284,131,283.498415
0.0,250,283.5865
0.568,120,283.628816
0.0,250,283.716843
0.0,250,283.804509
0.0,250,283.891525
0.0,250,286.227862
0.0,250,286.316403
0.0,250,286.404017
0.0,250,286.491853
0.4276,159,286.547514
0.586,115,286.587646
0.0,250,286.675111
0.4708,147,286.726631
0.424,160,286.782213
0.0,250,286.869353
0.0,250,289.155227
0.0,250,289.243787
0.0,250,289.33119
0.0,250,289.418855
0.6976,84,289.448668
0.3592,178,289.51072
0.6292,103,289.546965
0.316,190,289.613267
0.0,250,289.70063
0.0,250,289.787535
0.0,250,292.131391
0.2512,208,292.204594
0.46,150,292.257193
0.7624,66,292.280335
0.0,250,292.367383
0.6004,111,292.406311
0.0,250,292.493157
0.0,250,292.58017
0.0,250,292.667393
0.0,250,292.755035
0.0,250,295.085787
0.0,250,295.174056
