#{"t_start": 1765813717.3128908, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.9424,16,62.899898
0.9496,14,62.905285
0.9424,16,62.911469
0.9568,12,62.91603
0.9532,13,62.921157
0.9712,8,62.924242
0.9604,11,62.928505
0.9568,12,62.933166
0.9712,8,62.936329
0.9676,9,62.940232
0.964,10,62.944241
0.9568,12,62.9488
0.9604,11,62.953335
0.9676,9,62.957266
0.964,10,62.961264
0.9352,18,62.968372
0.9532,13,62.973581
0.9316,19,62.980881
0.9568,12,62.985536
0.928,20,62.993147
0.964,10,62.997047
0.9496,14,63.002479
0.9568,12,63.007079
0.9568,12,63.011707
0.964,10,63.015625
0.9388,17,63.022113
0.9568,12,63.026695
0.964,10,63.030583
0.9604,11,63.034835
0.9352,18,63.04174
0.9496,14,63.047124
0.964,10,63.050953
0.964,10,63.054879
0.9712,8,63.057949
0.9532,13,63.06298
0.9496,14,63.068285
0.946,15,63.074094
0.9532,13,63.07917
0.9388,17,63.085695
0.9532,13,63.090738
0.9604,11,63.094985
0.7336,74,65.566677
0.9604,11,65.57109
0.9712,8,65.574249
0.9496,14,65.579737
0.9532,13,65.584816
0.964,10,65.588743
0.9496,14,65.594248
0.9424,16,65.600421
0.9748,7,65.603189
0.964,10,65.607169
0.964,10,65.611023
0.9676,9,65.614578
0.9568,12,65.619235
0.9568,12,65.623989
0.9568,12,65.628629
0.964,10,65.632578
0.964,10,65.636482
0.9676,9,65.639993
0.9604,11,65.644302
0.9496,14,65.64967
0.964,10,65.65352
0.964,10,65.657471
0.9712,8,65.66064
0.9604,11,65.664872
0.9532,13,65.669884
0.9532,13,65.674942
0.9496,14,65.68037
0.9712,8,65.683518
0.946,15,65.689226
0.9388,17,65.695692
0.9352,18,65.702616
0.9568,12,65.707294
0.9496,14,65.71265
0.9532,13,65.717678
0.9532,13,65.722734
0.946,15,65.728504
0.9496,14,65.733995
0.946,15,65.739773
0.9676,9,65.743333
0.9676,9,65.746871
0.964,10,65.7507
0.9604,11,65.754992
0.9496,14,65.760456
0.964,10,65.764375
0.9604,11,65.768661
0.9604,11,65.772972
0.946,15,65.778781
0.964,10,65.782611
0.9496,14,65.787942
0.9424,16,65.794105
0.9676,9,65.797585
0.964,10,65.801482
0.9712,8,65.80466
0.946,15,65.810446
0.9352,18,65.817288
0.9604,11,65.82155
0.9712,8,65.824653
0.9388,17,65.831109
0.928,20,65.838867
0.9316,19,65.846124
0.9604,11,65.850398
0.964,10,65.854317
0.9748,7,65.857098
0.9676,9,65.860589
0.946,15,65.866379
0.9568,12,65.871092
0.9496,14,65.876488
0.9424,16,65.882613
0.964,10,65.88641
0.946,15,65.892257
0.9676,9,65.895869
0.946,15,65.901609
0.9568,12,65.906232
0.9712,8,65.909389
0.9568,12,65.914045
0.928,20,65.921718
0.9568,12,65.926372
0.9424,16,65.932504
0.9424,16,65.939204
0.9748,7,65.942061
0.9604,11,65.946429
0.9496,14,65.951947
0.946,15,65.957795
0.9316,19,65.965296
0.9532,13,65.970294
0.9496,14,65.975806
0.9604,11,65.980106
0.964,10,65.983994
0.9496,14,65.989396
0.9604,11,65.993705
0.9568,12,65.998338
0.964,10,66.002271
0.9604,11,66.0065
0.9532,13,66.011498
0.9496,14,66.016836
0.9532,13,66.0218
0.9496,14,66.027251
0.9676,9,66.030773
0.9532,13,66.035816
0.9532,13,66.040867
0.9604,11,66.045081
0.9568,12,66.049821
0.964,10,66.053757
0.9568,12,66.058359
0.9532,13,66.063405
0.928,20,66.071078
0.9676,9,66.074586
0.9424,16,66.080702
0.9676,9,66.0842
0.9568,12,66.088789
0.9568,12,66.093439
0.9676,9,66.096906
0.9424,16,66.10302
0.964,10,66.106855
0.9388,17,66.113352
0.9568,12,66.11804
0.9568,12,66.122666
0.9568,12,66.127357
0.9532,13,66.132302
0.9712,8,66.135405
0.9532,13,66.140321
0.9604,11,66.144586
0.9676,9,66.148128
0.964,10,66.151962
0.9568,12,66.156628
0.964,10,66.160515
0.946,15,66.166323
0.964,10,66.170124
0.9496,14,66.175516
0.9532,13,66.180458
0.9568,12,66.185013
0.9568,12,66.189657
