#{"t_start": 1765812232.889657, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.9604,11,68.406294
0.946,15,68.412219
0.9352,18,68.419065
0.9568,12,68.423772
0.9568,12,68.428539
0.9352,18,68.435463
0.9496,14,68.440879
0.9532,13,68.446166
0.9352,18,68.453355
0.9316,19,68.460661
0.9676,9,68.464164
0.9316,19,68.471448
0.964,10,68.475307
0.9676,9,68.478799
0.9496,14,68.48415
0.928,20,68.491805
0.9568,12,68.496475
0.964,10,68.500391
0.9496,14,68.505988
0.9496,14,68.511461
0.9604,11,68.515716
0.9388,17,68.5222
0.946,15,68.528008
0.9496,14,68.533384
0.9532,13,68.538373
0.9532,13,68.543424
0.9496,14,68.548788
0.9388,17,68.55523
0.9172,23,68.56407
0.9568,12,68.568675
0.9496,14,68.574009
0.946,15,68.579772
0.9496,14,68.585094
0.9496,14,68.59044
0.9532,13,68.595557
0.9496,14,68.600907
0.9568,12,68.605546
0.91,25,68.615
0.91,25,68.624596
0.9568,12,68.629277
0.964,10,68.633173
0.964,10,68.637035
0.9604,11,68.641289
0.9352,18,68.648069
0.946,15,68.65383
0.9388,17,68.660327
0.946,15,68.666
0.964,10,68.669873
0.946,15,68.67563
0.9604,11,68.679947
0.9388,17,68.686491
0.9496,14,68.69181
0.9424,16,68.697973
0.9244,21,68.705914
0.964,10,68.709705
0.9568,12,68.714297
0.9352,18,68.72113
0.964,10,68.724982
0.9424,16,68.731108
0.9316,19,68.738445
0.964,10,68.74226
0.9244,21,68.750179
0.9424,16,68.756238
0.9676,9,68.75973
0.946,15,68.765432
0.964,10,68.769261
0.946,15,68.775013
0.946,15,68.780773
0.9316,19,68.787997
0.9388,17,68.794431
0.9532,13,68.799445
0.9352,18,68.806226
0.9568,12,68.810827
0.9496,14,68.816211
0.9496,14,68.821499
0.9496,14,68.826929
0.9604,11,68.831293
0.9316,19,68.838628
0.9712,8,68.841754
0.946,15,68.847567
0.9244,21,68.85553
0.9424,16,68.861655
0.9604,11,68.86583
0.9568,12,68.87045
0.9568,12,68.875089
0.9568,12,68.87964
0.9496,14,68.884912
0.9676,9,68.888374
0.964,10,68.892253
0.9568,12,68.896858
0.9316,19,68.904124
0.9352,18,71.217206
0.9712,8,71.220829
0.9424,16,71.22726
0.9532,13,71.23244
0.964,10,71.2364
0.964,10,71.240355
0.946,15,71.246205
0.9496,14,71.251611
0.9604,11,71.255922
0.9496,14,71.261445
0.9532,13,71.26653
0.9388,17,71.273097
0.9532,13,71.278101
0.9532,13,71.283112
0.946,15,71.288917
0.9388,17,71.295691
0.9532,13,71.300757
0.9388,17,71.307198
0.9604,11,71.311524
0.9712,8,71.314647
0.9568,12,71.319295
0.9604,11,71.323573
0.9424,16,71.329818
0.964,10,71.333721
0.9352,18,71.340599
0.946,15,71.346378
0.9316,19,71.353699
0.964,10,71.357544
0.9496,14,71.362961
0.9604,11,71.367198
0.9604,11,71.371502
0.9532,13,71.376523
0.9496,14,71.381929
0.9496,14,71.387301
