#{"t_start": 1765794352.141351, "env_id": "MiniGrid-Empty-8x8-v0"}
r,l,t
0.876953,35,73.794572
0.936719,18,73.802268
0.483203,147,73.864879
0.94375,16,73.873214
0.933203,19,73.881611
0.954297,13,73.888033
0.500781,142,73.960792
0.947266,15,73.969132
0.789062,60,73.999677
0.891016,31,74.014992
0.852344,42,74.036167
0.778516,63,74.068566
0.216016,223,74.163944
0.669531,94,74.203398
0.637891,103,74.248405
0.898047,29,74.263126
0.317969,194,74.357319
0.775,64,77.589993
0.789062,60,77.620281
0.922656,22,77.631896
0.933203,19,77.641898
0.919141,23,77.65396
0.94375,16,77.662565
0.806641,55,77.689857
0.915625,24,77.702077
0.940234,17,77.710521
0.476172,149,77.778367
0.0,256,77.894959
0.936719,18,77.903387
0.360156,182,78.009801
0.947266,15,78.016928
0.732812,76,78.054684
0.926172,21,78.064793
0.792578,59,78.094536
0.894531,30,78.108773
0.627344,106,78.165788
0.929688,20,78.1768
0.908594,26,78.189688
0.947266,15,78.196639
0.0,256,78.325049
0.926172,21,78.33452
0.261719,210,78.519159
0.55,128,78.576621
0.862891,39,78.596469
0.954297,13,78.60311
0.961328,11,78.608513
0.950781,14,78.614949
0.462109,153,82.020928
0.743359,73,82.05281
0.880469,34,82.0676
0.743359,73,82.102313
0.592187,116,82.207965
0.894531,30,82.223408
0.658984,97,82.26706
0.739844,74,82.300088
0.912109,25,82.311104
0.216016,223,82.404581
0.950781,14,82.410457
0.880469,34,82.424187
0.852344,42,82.441705
0.806641,55,82.464625
0.827734,49,82.484429
0.947266,15,82.491255
0.542969,130,82.548651
0.947266,15,82.555124
0.799609,57,82.579488
0.873437,36,82.594219
0.55,128,82.649277
0.908594,26,82.661723
0.669531,94,82.703529
0.901563,28,82.715761
0.757422,69,82.746771
0.950781,14,82.753171
0.655469,98,82.797866
0.694141,87,82.840155
0.574609,121,82.903096
0.353125,184,86.507494
0.933203,19,86.515737
0.940234,17,86.524103
0.933203,19,86.532255
0.950781,14,86.538396
0.954297,13,86.544893
0.507812,140,86.613481
0.827734,49,86.635897
0.736328,75,86.670381
0.919141,23,86.680342
0.929688,20,86.688791
0.767969,66,86.717718
0.926172,21,86.726525
0.859375,40,86.743759
0.782031,62,86.771407
0.683594,90,86.811095
0.0,256,86.923096
0.690625,88,86.960085
0.760938,68,86.98836
0.687109,89,87.02544
0.845313,44,87.04355
0.908594,26,87.054211
0.936719,18,87.061766
0.588672,117,87.110777
0.859375,40,87.128358
0.0,256,87.244818
0.954297,13,87.25027
0.542969,130,87.305735
0.753906,70,87.335597
0.817187,52,87.36004
0.957812,12,87.364945
0.940234,17,87.372548
0.873437,36,87.390333
0.743359,73,90.507458
0.799609,57,90.533938
0.876953,35,90.548995
0.644922,101,90.594329
0.609766,111,90.643378
0.94375,16,90.650135
0.919141,23,90.660189
0.374219,178,90.737592
0.950781,14,90.743555
0.356641,183,90.824843
0.651953,99,90.866979
0.0,256,90.970423
0.866406,38,90.985607
0.841797,45,91.003005
0.848828,43,91.019506
0.957812,12,91.024336
0.6625,96,91.062741
0.908594,26,91.072719
0.732812,76,91.1029
0.810156,54,91.123224
0.634375,104,91.163666
0.950781,14,91.169199
0.419922,165,91.234077
0.613281,110,91.276936
0.557031,126,91.326367
0.630859,105,94.516157
0.947266,15,94.523128
0.349609,185,94.602622
0.940234,17,94.609362
0.954297,13,94.614503
0.732812,76,94.64421
0.954297,13,94.649264
0.859375,40,94.665305
0.926172,21,94.673916
0.827734,49,94.693234
0.673047,93,94.729639
0.94375,16,94.735943
0.441016,159,94.800186
0.433984,161,94.863281
0.303906,198,94.941844
0.912109,25,94.95139
0.876953,35,94.964756
0.325,192,95.040609
0.6625,96,95.079109
0.483203,147,95.137177
0.602734,113,95.182464
0.0,256,95.283304
0.901563,28,95.294617
0.848828,43,98.641584
0.757422,69,98.669977
0.905078,27,98.680733
0.739844,74,98.709652
0.599219,114,98.763276
0.936719,18,98.772732
0.518359,137,98.846195
0.764453,67,98.881544
0.581641,119,98.938592
0.704687,84,98.975815
0.4375,160,99.040416
0.303906,198,99.124783
0.817187,52,99.150432
0.905078,27,99.162863
0.894531,30,99.176503
0.637891,103,99.22645
0.511328,139,99.288642
0.0,256,99.396142
0.873437,36,99.415172
0.0,256,99.5349
0.0,256,103.294243
0.926172,21,103.303488
0.845313,44,103.322551
0.841797,45,103.342904
0.880469,34,103.358901
0.83125,48,103.381744
0.929688,20,103.390865
0.8875,32,103.406092
0.648438,100,103.453651
0.922656,22,103.462934
0.891016,31,103.476677
0.0,256,103.5993
0.933203,19,103.608656
0.388281,174,103.686999
0.293359,201,103.794389
0.936719,18,103.802097
0.595703,115,103.852701
0.275781,206,103.962291
0.947266,15,103.971054
0.947266,15,103.978507
0.564062,124,104.045681
0.490234,145,104.127273
0.848828,43,104.148957
0.845313,44,104.171416
0.919141,23,104.181676
0.708203,83,107.674393
0.792578,59,107.697824
0.725781,78,107.729051
0.894531,30,107.740758
0.950781,14,107.746357
0.908594,26,107.757245
0.258203,211,107.844085
0.919141,23,107.853784
0.230078,219,107.94668
0.676562,92,107.985753
0.912109,25,107.995995
0.595703,115,108.043511
0.919141,23,108.053752
0.571094,122,108.113558
0.486719,146,108.183886
0.282813,204,108.284308
0.722266,79,108.323331
0.922656,22,108.333259
0.616797,109,108.381679
0.806641,55,108.404959
0.894531,30,108.417643
0.926172,21,108.427417
0.933203,19,108.43642
0.567578,123,108.497972
0.131641,247,111.715183
0.957812,12,111.720619
0.799609,57,111.744058
0.827734,49,111.76444
0.0,256,111.872096
0.961328,11,111.877059
0.876953,35,111.891544
0.824219,50,111.912399
0.680078,91,111.962849
0.55,128,112.049749
0.201953,227,112.169454
0.908594,26,112.182553
0.806641,55,112.209896
0.926172,21,112.220504
0.940234,17,112.228685
0.388281,174,112.315464
0.708203,83,112.354057
0.950781,14,112.360957
0.820703,51,112.383807
0.908594,26,112.39689
0.926172,21,112.407199
0.827734,49,112.429773
0.936719,18,112.437836
0.905078,27,112.449744
0.852344,42,112.467556
0.947266,15,112.473808
0.940234,17,112.481008
0.94375,16,112.487909
0.827734,49,112.508691
0.936719,18,112.516192
0.616797,109,112.562162
0.954297,13,112.567587
0.915625,24,112.577473
0.641406,102,112.620483
0.764453,67,112.648909
0.462109,153,115.780365
